1225	6016	4	1	9	2007	18	7	11
1225	6539	3.5	6	1	2008	17	16	40
1225	6650	4	10	11	2008	16	37	50
1225	6662	3.5	6	1	2008	17	16	46
1225	6711	3.5	1	9	2007	18	19	14
1225	7090	3.5	1	9	2007	18	20	51
1225	7116	3.5	1	9	2007	17	44	15
1225	7256	3	10	11	2008	16	34	1
1225	7323	3.5	6	1	2008	17	14	48
1225	7361	2.5	6	1	2008	17	19	31
1225	7371	3.5	16	1	2008	15	8	30
1225	7454	0.5	1	9	2007	17	41	37
1225	7458	2	1	9	2007	20	19	42
1225	8014	3	1	9	2007	18	8	0
1225	8254	3.5	10	11	2008	16	40	27
1225	8370	3.5	1	9	2007	17	38	33
1225	8640	1	1	9	2007	20	19	58
1225	26150	5	1	9	2007	17	35	49
1225	27266	4	1	9	2007	17	58	29
1225	33004	3	1	9	2007	17	45	18
1225	33672	3.5	1	9	2007	22	51	20
1225	36401	3	10	11	2008	16	34	58
1225	36535	3.5	1	9	2007	20	16	17
1225	37741	3	6	1	2008	17	18	59
1225	44191	3	10	11	2008	16	48	46
1225	44694	4	10	11	2008	16	48	33
1225	46723	2	1	9	2007	18	35	0
1225	48142	3	2	9	2007	14	29	5
1225	49272	3.5	1	9	2007	20	49	59
1225	52722	2	1	9	2007	19	46	42
1225	54272	2.5	1	9	2007	18	2	3
1225	55247	3.5	5	1	2008	18	11	16
1267	110	5	1	9	2007	21	59	34
1267	161	3	10	9	2007	1	51	59
1267	260	5	10	9	2007	1	42	25
1267	318	3	1	9	2007	21	53	11
1267	362	2	1	9	2007	21	12	17
1267	410	4	1	9	2007	21	21	22
1267	480	4.5	10	9	2007	1	54	10
1267	527	4	1	9	2007	21	54	0
1267	553	4.5	1	9	2007	22	4	49
1267	589	4.5	1	9	2007	21	57	45
1267	780	4.5	1	9	2007	22	17	50
1267	805	4	10	9	2007	1	54	42
1267	849	1	1	9	2007	21	12	10
1267	912	4.5	1	9	2007	21	31	23
1267	924	1	1	9	2007	21	18	12
1267	932	5	1	9	2007	21	22	13
1267	1019	4	1	9	2007	21	18	6
1267	1029	0.5	1	9	2007	21	11	39
1267	1036	5	1	9	2007	21	56	38
1267	1196	5	10	9	2007	1	41	58
1267	1197	5	1	9	2007	21	54	21
1267	1198	5	1	9	2007	21	52	51
1267	1199	2	1	9	2007	21	48	20
1267	1204	5	1	9	2007	22	29	42
1267	1208	4.5	1	9	2007	22	12	58
1267	1210	5	10	9	2007	1	44	16
1267	1231	2.5	1	9	2007	21	11	56
1267	1240	5	1	9	2007	21	56	19
1267	1247	4	1	9	2007	22	25	52
1267	1267	4	1	9	2007	22	31	26
1267	1269	4	1	9	2007	22	13	8
1267	1270	4	1	9	2007	21	49	21
1267	1275	4	1	9	2007	22	6	37
1267	1291	5	1	9	2007	21	54	12
1267	1299	4.5	1	9	2007	22	29	2
1267	1302	2.5	10	9	2007	1	51	28
1267	1303	3.5	1	9	2007	22	31	14
1267	1356	5	10	9	2007	1	39	4
1267	1372	4.5	1	9	2007	22	9	15
1267	1374	5	1	9	2007	22	1	21
1267	1580	3	1	9	2007	21	48	59
1267	1610	5	1	9	2007	21	59	3
1267	2000	4	1	9	2007	22	2	15
1267	2028	5	1	9	2007	21	56	12
1267	2115	5	1	9	2007	22	10	26
1267	2124	4	1	9	2007	21	21	25
1267	2194	4.5	1	9	2007	21	56	22
1267	2393	4.5	1	9	2007	21	12	31
1267	2403	4.5	10	9	2007	1	54	21
1267	2467	3.5	10	9	2007	1	47	18
1267	2571	5	1	9	2007	21	47	13
1267	2762	5	1	9	2007	21	54	53
1267	2826	5	1	9	2007	21	17	1
1267	2858	3	1	9	2007	22	12	29
1267	2862	4	1	9	2007	21	30	6
1267	2872	5	1	9	2007	22	7	43
1267	2944	4	1	9	2007	21	56	43
1267	3102	3.5	1	9	2007	22	10	38
1267	3147	3	10	9	2007	1	45	12
1267	3175	5	1	9	2007	22	2	0
1267	3448	4	1	9	2007	22	8	3
1267	3505	4.5	1	9	2007	21	59	15
1267	3510	4	1	9	2007	22	4	2
1267	3512	4	1	9	2007	22	8	59
1267	3534	0.5	1	9	2007	21	18	30
1267	3578	4.5	1	9	2007	22	0	51
1267	3707	3.5	1	9	2007	21	36	23
1267	3753	5	1	9	2007	22	6	55
1267	3793	4.5	10	9	2007	1	52	17
1267	3996	2.5	1	9	2007	21	56	35
1267	4019	3.5	10	9	2007	1	50	50
1267	4027	3.5	1	9	2007	22	35	2
1267	4042	4	1	9	2007	21	24	26
1267	4047	3.5	1	9	2007	21	55	46
1267	4085	0.5	10	9	2007	1	51	16
1267	4086	4	10	9	2007	1	56	4
1267	4102	0.5	10	9	2007	1	51	20
1267	4223	4	1	9	2007	22	3	51
1267	4826	3.5	1	9	2007	22	4	57
1267	4874	2.5	1	9	2007	21	50	15
1267	4896	5	1	9	2007	22	6	26
1267	4993	5	1	9	2007	21	47	34
1267	5152	4.5	1	9	2007	22	2	47
1267	5349	4.5	1	9	2007	22	7	12
1267	5445	3	1	9	2007	21	50	22
1267	5669	0.5	1	9	2007	22	15	39
1267	5732	4	1	9	2007	22	5	57
1267	5747	4	1	9	2007	22	25	22
1267	5816	5	1	9	2007	22	6	20
1267	5944	4	1	9	2007	21	57	42
1267	5952	5	1	9	2007	21	53	6
1267	6333	4	10	9	2007	1	48	11
1267	6394	4.5	1	9	2007	21	58	43
1267	6539	5	10	9	2007	1	45	25
1267	6541	5	1	9	2007	21	27	46
1267	6874	0.5	1	9	2007	22	28	52
1267	6934	4	1	9	2007	22	16	58
1267	7143	4	1	9	2007	22	4	15
1267	7153	5	1	9	2007	22	36	32
1267	7293	2.5	1	9	2007	21	19	14
1267	7324	4	10	9	2007	1	54	5
1267	7379	0.5	1	9	2007	21	24	20
1267	7419	5	1	9	2007	21	23	15
1267	7649	5	1	9	2007	21	49	7
1267	7810	5	1	9	2007	21	54	5
1267	7811	5	1	9	2007	21	49	10
1267	7980	4	1	9	2007	21	55	36
1267	8132	4	1	9	2007	22	10	20
1267	8169	3.5	1	9	2007	21	16	6
1267	8368	5	1	9	2007	21	57	32
1267	8636	4.5	1	9	2007	22	0	31
1267	8644	4.5	1	9	2007	21	48	54
1267	8961	4.5	1	9	2007	21	47	26
1267	26170	2	10	9	2007	1	45	55
1267	27816	5	1	9	2007	21	56	12
1267	30793	3	10	9	2007	1	55	25
1267	31934	4	1	9	2007	21	55	41
1267	33162	4.5	10	9	2007	1	54	15
1267	33493	2.5	10	9	2007	1	53	49
1267	33660	3.5	1	9	2007	21	54	37
1267	33794	5	1	9	2007	21	53	50
1267	40815	5	1	9	2007	21	57	30
1267	40819	5	1	9	2007	21	58	35
1267	41566	5	1	9	2007	22	5	7
1267	42018	4.5	1	9	2007	22	8	47
1267	44665	4.5	1	9	2007	22	30	51
1267	45499	5	10	9	2007	1	55	20
1267	45722	5	10	9	2007	1	55	44
1267	45950	0.5	1	9	2007	22	27	44
1267	46578	2	1	9	2007	22	30	33
1267	47999	0.5	1	9	2007	22	28	12
1267	48774	3	1	9	2007	21	48	26
1267	48780	3.5	1	9	2007	21	53	35
1267	49272	4.5	1	9	2007	21	53	42
1267	49530	3.5	1	9	2007	21	56	29
1267	53125	5	1	9	2007	22	7	2
1267	54001	5	1	9	2007	21	54	46
1278	1	4	27	5	2007	15	47	26
1278	16	4.5	2	8	2007	18	42	34
1278	21	3.5	17	5	2004	16	46	21
1278	47	4	17	5	2004	16	45	40
1278	50	4	17	5	2004	16	45	29
1278	58	4.5	17	5	2004	16	49	27
1278	93	2	17	5	2004	17	21	17
1278	111	4	17	5	2004	16	47	5
1278	112	3.5	17	5	2004	16	42	58
1278	117	3.5	17	5	2004	17	41	28
1278	145	4	17	5	2004	16	53	47
1278	153	3.5	17	5	2004	18	41	11
1278	158	1.5	17	5	2004	16	43	55
1278	165	4	17	5	2004	16	45	24
1278	185	2.5	21	5	2005	12	52	55
1278	204	3.5	17	5	2004	16	53	27
1278	223	0.5	17	5	2004	16	47	27
1278	235	4	17	5	2004	16	48	16
1278	247	4.5	17	5	2004	16	54	59
1278	260	2.5	17	5	2004	18	40	14
1278	296	4	27	5	2007	15	55	7
1278	300	4	17	5	2004	16	46	42
1278	317	2	21	6	2007	11	51	57
1278	318	4	27	5	2007	15	55	6
1278	333	3.5	18	6	2005	17	8	12
1278	342	4	17	5	2004	16	43	31
1278	344	2	21	6	2007	12	25	59
1278	345	3	17	5	2004	16	52	31
1278	356	3	21	6	2007	11	55	46
1278	357	1	17	5	2004	16	46	21
1278	362	3.5	17	5	2004	16	55	47
1278	367	3	17	5	2004	16	46	20
1278	370	4	17	5	2004	16	43	33
1278	380	3.5	17	5	2004	18	40	36
1278	410	3.5	17	5	2004	16	47	22
1278	449	4.5	28	12	2006	1	21	32
1278	466	3.5	17	5	2004	16	50	19
1278	477	3.5	18	6	2005	17	8	16
1278	480	3	17	5	2004	18	40	27
1278	497	2.5	21	6	2007	11	49	56
1278	500	2	17	5	2004	16	46	4
1278	555	4	27	5	2007	15	47	23
1278	583	4.5	23	5	2004	3	49	42
1278	585	2	17	5	2004	16	53	41
1278	586	3	17	5	2004	16	46	56
1278	589	4	17	5	2004	18	24	27
1278	590	2.5	17	5	2004	18	40	5
1278	592	3.5	17	5	2004	18	40	33
1278	595	3	21	6	2007	12	26	5
1278	596	3	17	5	2004	16	44	0
1278	597	0.5	17	5	2004	16	45	48
1278	608	4	17	5	2004	16	45	19
1278	648	3	17	5	2004	18	41	19
1278	673	2	17	5	2004	16	54	40
1278	708	4	27	5	2007	15	47	19
1278	724	2.5	17	5	2004	16	55	13
1278	745	3	18	5	2004	20	48	22
1278	778	4	17	5	2004	16	48	27
1278	784	2.5	17	5	2004	16	50	9
1278	786	3.5	23	5	2004	0	26	32
1278	837	3	17	5	2004	17	3	22
1278	858	4.5	17	5	2004	16	45	45
1278	910	4	17	5	2004	16	53	51
1278	919	3.5	17	5	2004	18	28	2
1278	1020	3	17	5	2004	17	1	11
1278	1027	2.5	21	6	2007	11	49	46
1278	1031	3.5	21	6	2007	11	46	24
1278	1036	4	17	5	2004	16	47	8
1278	1057	3.5	21	6	2007	11	45	58
1278	1059	2.5	23	5	2004	3	41	39
1278	1073	4	18	6	2005	17	8	0
1278	1089	4.5	17	5	2004	16	48	30
1278	1148	3	17	5	2004	17	13	16
1278	1172	4.5	21	6	2007	11	46	11
1278	1188	4	17	5	2004	16	55	31
1278	1203	5	17	5	2004	16	57	33
1278	1213	5	17	5	2004	16	47	54
1278	1220	4	17	5	2004	16	48	46
1278	1221	4.5	17	5	2004	16	47	30
1278	1228	4	17	5	2004	18	34	5
1278	1234	4.5	17	5	2004	16	49	47
1278	1241	3	17	5	2004	17	39	51
1278	1247	4	21	6	2007	11	48	39
1278	1255	3.5	21	5	2004	0	50	41
1278	1258	4	17	5	2004	16	49	22
1278	1265	3.5	17	5	2004	16	47	2
1278	1270	3.5	18	6	2005	17	8	21
1278	1285	4.5	17	5	2004	17	31	29
1278	1288	4	17	5	2004	16	50	33
1278	1370	3.5	17	5	2004	16	50	16
1278	1380	3.5	17	5	2004	16	52	15
1278	1391	4	17	5	2004	16	42	53
1278	1393	3	17	5	2004	16	47	30
1278	1405	4	17	5	2004	16	55	34
1278	1517	3	17	5	2004	16	49	18
1278	1569	3	21	6	2007	11	47	57
1278	1580	4	17	5	2004	16	46	45
1278	1617	3	17	5	2004	16	46	38
1278	1665	1.5	17	5	2004	17	19	20
1278	1721	2.5	17	5	2004	18	42	5
1278	1729	3	17	5	2004	16	55	9
1278	1784	3.5	17	5	2004	16	42	24
1278	1917	2	17	5	2004	16	43	7
1278	1927	4	17	5	2004	18	35	18
1278	1947	3.5	18	5	2004	20	52	17
1278	1951	3.5	18	5	2004	0	29	31
1278	1954	4	17	5	2004	17	38	31
1278	1968	5	17	5	2004	16	42	15
1278	2005	3.5	17	5	2004	16	57	46
1278	2012	3	17	5	2004	16	43	22
1278	2046	2	21	6	2007	11	50	25
1278	2078	3.5	17	5	2004	17	35	7
1278	2080	3.5	18	5	2004	20	44	49
1278	2167	2.5	23	5	2004	3	39	14
1278	2174	4	17	5	2004	16	49	19
1278	2231	4	1	4	2005	11	38	32
1278	2253	2	17	5	2004	17	8	17
1278	2273	4	17	5	2004	16	58	18
1278	2300	4	17	5	2004	17	1	6
1278	2324	3	17	5	2004	16	50	7
1278	2387	0.5	17	5	2004	17	23	5
1278	2390	3.5	17	5	2004	17	15	21
1278	2411	3	23	5	2004	3	38	52
1278	2412	2	9	8	2004	11	54	20
1278	2413	3	17	5	2004	17	7	47
1278	2420	3.5	17	5	2004	17	1	37
1278	2421	3	17	5	2004	17	4	6
1278	2468	3	21	5	2004	1	8	12
1278	2470	4	17	5	2004	16	54	11
1278	2478	3.5	17	5	2004	17	0	48
1278	2485	0.5	9	8	2004	11	55	45
1278	2541	1	17	5	2004	16	58	53
1278	2580	2.5	21	6	2007	11	50	22
1278	2657	2.5	21	6	2007	11	47	31
1278	2677	4	5	1	2005	17	4	33
1278	2683	2	17	5	2004	16	42	25
1278	2691	4	17	5	2004	21	35	34
1278	2692	4	17	5	2004	16	52	10
1278	2700	4.5	21	6	2007	11	44	2
1278	2710	1	17	5	2004	16	48	57
1278	2720	2	21	5	2004	1	0	21
1278	2797	3	23	5	2004	3	33	45
1278	2858	0.5	17	5	2004	16	46	6
1278	2918	4	17	3	2007	13	54	57
1278	2959	4	17	5	2004	16	42	36
1278	2987	3.5	17	5	2004	17	35	13
1278	2997	2.5	17	5	2004	16	47	55
1278	3039	3.5	17	5	2004	17	31	41
1278	3081	3	17	5	2004	16	54	14
1278	3087	3.5	17	5	2004	17	6	0
1278	3114	4	27	5	2007	15	47	23
1278	3130	3	21	5	2004	1	9	20
1278	3146	0.5	21	6	2007	11	53	10
1278	3174	3	17	5	2004	16	59	16
1278	3253	4	17	5	2004	16	54	23
1278	3254	3	17	5	2004	17	7	59
1278	3257	2	21	6	2007	11	50	57
1278	3258	3	17	5	2004	17	20	15
1278	3263	4.5	17	5	2004	17	6	7
1278	3298	4.5	11	8	2007	22	46	56
1278	3327	4.5	17	5	2004	17	27	38
1278	3328	4	17	5	2004	17	17	16
1278	3421	4	17	5	2004	16	54	55
1278	3424	1.5	17	5	2004	17	40	3
1278	3429	3	22	5	2004	14	19	12
1278	3477	3	18	12	2006	3	27	51
1278	3489	2.5	17	5	2004	17	1	20
1278	3504	4.5	21	6	2007	11	44	49
1278	3538	3.5	18	5	2004	0	48	59
1278	3624	4	17	5	2004	17	1	27
1278	3669	2.5	21	5	2004	1	2	29
1278	3698	3.5	17	5	2004	17	4	19
1278	3718	3.5	18	5	2004	0	34	23
1278	3751	3	17	5	2004	16	51	41
1278	3783	4	19	5	2004	0	55	39
1278	3809	3	17	5	2004	17	5	31
1278	3868	4.5	21	6	2007	11	44	46
1278	3869	4	17	5	2004	17	17	53
1278	3911	4.5	12	11	2007	0	48	10
1278	3967	2	17	5	2004	17	3	16
1278	3977	3.5	17	5	2004	16	54	30
1278	3989	3.5	2	10	2008	21	8	23
1278	3996	4	21	6	2007	12	28	32
1278	4002	4	17	5	2004	17	3	19
1278	4018	2.5	17	5	2004	17	1	43
1278	4027	3.5	17	5	2004	16	53	24
1278	4166	4	17	5	2004	18	15	32
1278	4226	4	17	5	2004	17	11	29
1278	4246	3	6	8	2008	23	22	40
1278	4322	3.5	1	9	2004	12	15	8
1278	4356	3.5	1	6	2008	16	35	31
1278	4499	3.5	12	8	2004	0	31	40
1278	4545	3	23	5	2004	3	44	39
1278	4558	3.5	23	5	2004	3	44	23
1278	4571	4	17	5	2004	17	3	39
1278	4640	4	18	5	2004	0	23	28
1278	4641	5	17	5	2004	17	14	13
1278	4701	4	17	5	2004	18	13	54
1278	4710	4	21	5	2005	12	35	11
1278	4811	4	17	5	2004	21	34	34
1278	4816	4.5	28	10	2007	19	23	25
1278	4878	4	27	5	2007	15	55	17
1278	4886	4	17	5	2004	17	11	31
1278	4896	1	17	5	2004	16	57	16
1278	4963	3.5	17	5	2004	16	55	55
1278	4973	3	17	5	2004	16	58	49
1278	4976	4	17	5	2004	17	45	56
1278	4979	4.5	27	5	2007	15	47	15
1278	4993	2	17	5	2004	17	26	33
1278	5009	3	17	5	2004	18	11	9
1278	5013	4	17	5	2004	17	5	21
1278	5072	3.5	17	5	2004	23	57	10
1278	5137	3.5	17	5	2004	17	36	47
1278	5219	3.5	17	5	2004	18	9	15
1278	5241	2	28	6	2005	20	57	12
1278	5254	2.5	17	5	2004	18	9	9
1278	5266	3.5	17	5	2004	18	8	58
1278	5283	1	24	7	2005	0	1	45
1278	5299	2.5	17	5	2004	17	2	53
1278	5349	3.5	17	5	2004	17	45	36
1278	5372	3	31	5	2005	17	24	31
1278	5377	0.5	17	5	2004	17	5	54
1278	5388	4	17	5	2004	17	36	42
1278	5400	2.5	17	5	2004	17	21	43
1278	5414	3.5	17	5	2004	18	8	7
1278	5418	2	17	5	2004	17	45	53
1278	5419	1	17	5	2004	18	8	3
1278	5445	3	17	5	2004	17	45	25
1278	5459	2	17	5	2004	17	7	27
1278	5460	3	17	5	2004	18	7	48
1278	5462	4	17	5	2004	18	7	13
1278	5463	3.5	17	5	2004	18	7	4
1278	5464	2.5	21	6	2007	11	49	50
1278	5478	3.5	17	5	2004	18	6	58
1278	5481	1.5	17	5	2004	18	7	23
1278	5502	3	8	4	2005	1	4	33
1278	5508	3.5	21	6	2007	11	46	42
1278	5509	2	17	5	2004	18	5	56
1278	5617	4.5	14	12	2006	23	36	43
1278	5621	3.5	21	5	2004	1	7	50
1278	5669	3.5	17	5	2004	17	8	2
1278	5785	5	17	5	2004	17	35	59
1278	5816	1	17	5	2004	17	3	27
1278	5833	3.5	17	5	2004	18	10	33
1278	5872	2.5	17	5	2004	18	4	52
1278	5945	4.5	21	6	2007	11	46	46
1278	5952	1.5	17	5	2004	21	30	3
1278	6001	4.5	21	6	2007	11	45	20
1278	6016	5	27	5	2007	21	2	34
1278	6156	4	17	5	2004	18	3	4
1278	6218	0.5	17	5	2004	17	21	56
1278	6280	3	17	5	2004	18	1	25
1278	6281	3.5	17	5	2004	18	1	17
1278	6287	3.5	17	5	2004	18	0	34
1278	6294	1.5	17	5	2004	18	0	34
1278	6323	3	17	5	2004	17	59	58
1278	6327	4	8	1	2005	0	30	27
1278	6331	4	18	6	2005	17	7	55
1278	6332	2	21	6	2007	11	52	50
1278	6333	3.5	17	5	2004	17	6	35
1278	6339	4.5	17	5	2004	17	59	35
1278	6367	3	17	5	2004	17	59	28
1278	6373	3	17	5	2004	17	59	12
1278	6377	4	17	5	2004	17	6	47
1278	6378	3.5	17	5	2004	17	19	8
1278	6400	3	21	6	2007	11	47	54
1278	6503	2	17	5	2004	17	58	37
1278	6534	3	17	5	2004	17	58	47
1278	6535	1	17	5	2004	17	58	36
1278	6539	3.5	21	6	2007	11	44	39
1278	6593	3.5	17	5	2004	17	57	54
1278	6595	2.5	21	6	2007	11	49	37
1278	6620	4.5	9	8	2004	11	53	38
1278	6699	4	17	5	2004	17	57	26
1278	6711	2	21	6	2007	12	28	52
1278	6743	3.5	22	5	2004	14	18	49
1278	6773	3	17	5	2004	17	33	33
1278	6862	3	17	5	2004	17	56	19
1278	6873	3.5	21	6	2007	11	45	25
1278	6874	4	17	5	2004	17	11	35
1278	6936	2.5	17	5	2004	17	45	9
1278	6944	3	9	8	2004	12	35	51
1278	7026	3.5	18	5	2004	20	40	59
1278	7089	4.5	18	5	2004	0	16	19
1278	7173	3	21	6	2007	11	49	24
1278	7323	4	17	5	2004	17	9	19
1278	7325	3.5	17	5	2004	17	9	36
1278	7438	3	21	6	2007	11	45	18
1278	7444	2	11	8	2007	22	46	25
1278	7451	4	21	6	2004	14	2	15
1278	7453	1	7	8	2004	18	25	17
1278	7706	3	31	10	2004	11	10	19
1278	7820	4	23	8	2004	17	36	45
1278	8039	4	17	6	2005	17	31	27
1278	8129	4	18	5	2004	22	20	48
1278	8169	3	18	5	2004	22	20	28
1278	8360	3	5	7	2004	13	40	43
1278	8372	1	24	8	2008	13	45	13
1278	8528	3.5	21	5	2005	12	26	44
1278	8531	1.5	17	8	2008	23	46	55
1278	8636	3	9	8	2004	16	51	10
1278	8643	0.5	13	9	2004	19	21	7
1278	8665	3	1	9	2004	12	19	35
1278	8784	2	28	5	2005	1	17	13
1278	8807	4.5	21	6	2007	11	53	37
1278	8874	3.5	4	6	2007	14	40	54
1278	8907	2	20	10	2004	15	56	52
1278	8910	3.5	21	6	2007	11	45	51
1278	8915	3.5	5	1	2005	17	4	24
1278	8917	4	27	5	2007	15	47	27
1278	8961	4.5	21	6	2007	11	45	28
1278	26976	4	8	8	2005	16	49	40
1278	31685	3	7	4	2005	13	28	5
1278	31878	4	24	6	2005	22	41	33
1278	32291	3.5	12	10	2006	19	16	23
1278	32587	4	27	5	2007	15	47	31
1278	33154	4	2	8	2007	10	59	25
